LOCATION,LOC_CODE,TRAIL_NAME,REACH,PATH_TYPE,TYPE_CLASS,SURFACE_TYPE,LENGTH_MILE,WIDTH_FT,PRIMARY_USE,JURISDICTION,ACCESSIBILITY,YEAR_BUILT,YEAR_RESURF,NOTES,ASSET_CLASS,CLASS_CATEGORY,GIS_ASSET_ID,INFOR_ASSET_ID
City Park,201,None,None,1,Park Circulation,Concrete,0.06992408,12.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76461,114910
City Park,201,None,None,1,Park Circulation,Concrete,0.27028451,6.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76462,114911
City Park,201,None,None,1,Park Circulation,Concrete,0.10615752,6.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76463,114912
City Park,201,None,None,1,Park Circulation,Concrete,0.03339587,6.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76464,114913
City Park,201,None,None,1,Park Circulation,Concrete,0.02683119,6.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76465,114914
City Park,201,None,None,1,Park Circulation,Concrete,0.05034359,8.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76466,114915
City Park,201,None,None,1,Park Circulation,Concrete,0.01017241,8.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76467,114916
City Park,201,None,None,1,Park Circulation,Concrete,0.00603244,8.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76468,114917
City Park,201,None,None,1,Park Circulation,Concrete,0.0598855,10.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76469,114918
City Park,201,None,None,1,Park Circulation,Crusher Fines,0.0617931,8.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-SOFT,76470,114919
Lawson,208,None,None,1,Park Circulation,Concrete,0.03571059,None,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76473,114978
Lawson,208,None,None,1,Park Circulation,Concrete,0.01084394,None,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76475,115000
Lawson,208,None,None,1,Park Circulation,Crusher Fines,0.01337406,None,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-SOFT,76474,114979
Garland,728,None,None,1,Park Circulation,Concrete,0.03996237,10.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76482,114969
Garland,728,None,None,1,Park Circulation,Concrete,0.03653352,8.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76483,114970
Garland,728,None,None,1,Park Circulation,Concrete,0.03545051,6.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76481,114968
Garland,728,None,None,1,Park Circulation,Concrete,0.00625795,8.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76480,114967
Martin Luther King Jr. Park,415,None,None,1,Park Circulation,Asphalt,0.01555211,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,72839,105805
Martin Luther King Jr. Park,415,None,None,1,Park Circulation,Asphalt,0.07753282,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,72764,104230
Martin Luther King Jr. Park,415,None,None,1,Right of Way Walk,Concrete,0.03319327,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,72809,105033
Mayfair,432,None,None,1,Park Circulation,Concrete,0.01141712,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,72882,106565
Mayfair,432,None,None,1,Park Circulation,Concrete,0.01176235,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,72913,107325
Mayfair,432,None,None,1,Park Circulation,Concrete,0.01187213,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,72810,105034
McDonough Park,006,None,None,1,Right of Way Walk,Concrete,0.04043865,5.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,72768,104234
Bezoff,624,None,None,1,Park Circulation,Concrete,0.01514422,5.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,72972,108762
West-Bar-Val-Wood,838,None,None,1,Park Circulation,Concrete,0.00489227,None,None,City & County of Denver,None,2010, ,None,WLKTRL,WLK-HARD,72973,108763
Mestizo Curtis Park,203,None,None,1,Right of Way Walk,Concrete,0.01308832,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,72854,105820
Mestizo Curtis Park,203,None,None,1,Park Circulation,Concrete,0.00853806,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,72778,104244
Mestizo Curtis Park,203,None,None,1,Park Circulation,Concrete,0.0350336,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,72974,108764
Monaco Street Open Space,N/A,None,None,1,Right of Way Walk,Concrete,0.14573896,None,None,City & County of Denver,None,None, ,None,None,None,None,None
Monaco Street Open Space,N/A,None,None,1,Right of Way Walk,Concrete,0.16126191,None,None,City & County of Denver,None,None, ,None,None,None,None,None
Monaco Street Open Space,N/A,None,None,1,Right of Way Walk,Concrete,0.10431112,None,None,City & County of Denver,None,None, ,None,None,None,None,None
Johnson-Habitat,910,None,None,1,Park Circulation,Crusher Fines,0.02022725,None,None,City & County of Denver,None,2015, ,None,WLKTRL,WLK-SOFT,None,None
Johnson-Habitat,910,None,None,1,Park Circulation,Crusher Fines,0.00598618,None,None,City & County of Denver,None,2015, ,None,WLKTRL,WLK-SOFT,None,None
Johnson-Habitat,910,None,None,1,Park Circulation,Crusher Fines,0.14446366,None,None,City & County of Denver,None,2015, ,None,WLKTRL,WLK-SOFT,None,None
Johnson-Habitat,910,None,None,1,Park Circulation,Concrete,0.01776201,None,None,City & County of Denver,None,2015, ,None,WLKTRL,WLK-HARD,None,None
Johnson-Habitat,910,None,None,1,Park Circulation,Concrete,0.04565681,None,None,City & County of Denver,None,2015, ,None,WLKTRL,WLK-HARD,None,None
Johnson-Habitat,910,None,None,1,Park Circulation,Concrete,0.01324747,None,None,City & County of Denver,None,2015, ,None,WLKTRL,WLK-HARD,None,None
Johnson-Habitat,910,None,None,1,Park Circulation,Concrete,0.00380538,None,None,City & County of Denver,None,2015, ,None,WLKTRL,WLK-HARD,None,None
Johnson-Habitat,910,None,None,1,Park Circulation,Crusher Fines,0.01081811,None,None,City & County of Denver,None,2015, ,None,WLKTRL,WLK-SOFT,None,None
Johnson-Habitat,910,None,None,1,Park Circulation,Crusher Fines,0.04430632,None,None,City & County of Denver,None,2015, ,None,WLKTRL,WLK-SOFT,None,None
Johnson-Habitat,910,None,None,1,Park Circulation,Crusher Fines,0.0561533,None,None,City & County of Denver,None,2015, ,None,WLKTRL,WLK-SOFT,None,None
Johnson-Habitat,910,None,None,1,Park Circulation,Crusher Fines,0.01361305,None,None,City & County of Denver,None,2015, ,None,WLKTRL,WLK-SOFT,None,None
Johnson-Habitat,910,None,None,1,Park Circulation,Crusher Fines,0.00435621,None,None,City & County of Denver,None,2015, ,None,WLKTRL,WLK-SOFT,None,None
Johnson-Habitat,910,None,None,1,Park Circulation,Crusher Fines,0.00702718,None,None,City & County of Denver,None,2015, ,None,WLKTRL,WLK-SOFT,None,None
Johnson-Habitat,910,None,None,1,Park Circulation,Crusher Fines,0.03340754,None,None,City & County of Denver,None,2015, ,None,WLKTRL,WLK-SOFT,None,None
Johnson-Habitat,910,None,None,1,Park Circulation,Crusher Fines,0.01545451,None,None,City & County of Denver,None,2015, ,None,WLKTRL,WLK-SOFT,None,None
Johnson-Habitat,910,None,None,1,Park Circulation,Concrete,0.0267258,None,None,City & County of Denver,None,2015, ,None,WLKTRL,WLK-HARD,None,None
Johnson-Habitat,910,None,None,1,Park Circulation,Crusher Fines,0.00693628,None,None,City & County of Denver,None,2015, ,None,WLKTRL,WLK-SOFT,None,None
Johnson-Habitat,910,None,None,1,Park Circulation,Crusher Fines,0.01466719,None,None,City & County of Denver,None,2015, ,None,WLKTRL,WLK-SOFT,None,None
Johnson-Habitat,910,None,None,1,Right of Way Walk,Concrete,0.05178259,None,None,City & County of Denver,None,2015, ,None,WLKTRL,WLK-HARD,None,None
Sloan's Lake Park,019,None,None,1,Right of Way Walk,Concrete,0.01493375,None,None,City & County of Denver,None,None,None,None,WLKTRL,WLK-ROW,None,None
Camp Rollandet,049,None,None,1,Right of Way Walk,Concrete,0.06646647,6.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,74853,106823
Northfield Athletic Complex,584,Northfield Trail,None,2,Minor,Concrete,0.46605101,12.0,None,City & County of Denver,None,2016,None,None,WLKTRL,TRL-MNR,None,None
Northfield Athletic Complex,584,None,None,1,Park Circulation,Concrete,0.05504406,None,None,City & County of Denver,None,2016,None,None,WLKTRL,WLK-HARD,None,None
Northfield Athletic Complex,584,None,None,1,Park Circulation,Concrete,0.01476967,None,None,City & County of Denver,None,2016,None,None,WLKTRL,WLK-HARD,None,None
Northfield Athletic Complex,584,None,None,1,Park Circulation,Concrete,0.0130976,None,None,City & County of Denver,None,2016,None,None,WLKTRL,WLK-HARD,None,None
Northfield Athletic Complex,584,None,None,1,Park Circulation,Concrete,0.01203229,None,None,City & County of Denver,None,2016,None,None,WLKTRL,WLK-HARD,None,None
Northfield Athletic Complex,584,None,None,1,Park Circulation,Concrete,0.0121109,None,None,City & County of Denver,None,2016,None,None,WLKTRL,WLK-HARD,None,None
Northfield Athletic Complex,584,None,None,1,Park Circulation,Concrete,0.09873538,None,None,City & County of Denver,None,2016,None,None,WLKTRL,WLK-HARD,None,None
Northfield Athletic Complex,584,None,None,1,Park Circulation,Concrete,0.10676529,None,None,City & County of Denver,None,2016,None,None,WLKTRL,WLK-HARD,None,None
Northfield Athletic Complex,584,None,None,1,Park Circulation,Concrete,0.00690079,None,None,City & County of Denver,None,2016,None,None,WLKTRL,WLK-HARD,None,None
Northfield Athletic Complex,584,None,None,1,Park Circulation,Concrete,0.02087372,None,None,City & County of Denver,None,2016,None,None,WLKTRL,WLK-HARD,None,None
Northfield Athletic Complex,584,None,None,1,Park Circulation,Concrete,0.0644409,None,None,City & County of Denver,None,2016,None,None,WLKTRL,WLK-HARD,None,None
Pasquinels Landing,914,South Platte River Trail,None,2,Regional,Concrete,0.11895479,None,None,City & County of Denver,None,2016, ,None,WLKTRL,TRL-RGN,73083,105832
Pasquinels Landing,914,South Platte River Trail,None,2,Regional,Concrete,0.03066675,None,None,City & County of Denver,None,2016, ,None,WLKTRL,TRL-RGN,73161,108066
Washington Park,711,None,None,1,Park Circulation,Crusher Fines,0.01089964,None,None,City & County of Denver,None,2016, ,None,WLKTRL,WLK-HARD,73805,105180
Washington Park,711,None,None,1,Park Circulation,Crusher Fines,0.0072933,None,None,City & County of Denver,None,2016, ,None,WLKTRL,WLK-HARD,73850,106712
Washington Park,711,None,None,1,Park Circulation,Crusher Fines,0.00745208,None,None,City & County of Denver,None,2016, ,None,WLKTRL,WLK-HARD,73918,108182
Washington Park,711,None,None,1,Park Circulation,Crusher Fines,0.01364326,None,None,City & County of Denver,None,2016, ,None,WLKTRL,WLK-HARD,73887,107448
Washington Park,711,None,None,1,Park Circulation,Crusher Fines,0.01383106,None,None,City & County of Denver,None,2016, ,None,WLKTRL,WLK-HARD,73920,108184
Washington Park,711,None,None,1,Park Circulation,Crusher Fines,0.00437428,None,None,City & County of Denver,None,2016, ,None,WLKTRL,WLK-HARD,73886,107447
Washington Park,711,None,None,1,Park Circulation,Crusher Fines,0.01831143,None,None,City & County of Denver,None,2016, ,None,WLKTRL,WLK-HARD,73986,109587
Washington Park,711,None,None,1,Park Circulation,Crusher Fines,0.02122222,None,None,City & County of Denver,None,2016, ,None,WLKTRL,WLK-HARD,73825,105933
Washington Park,711,None,None,1,Park Circulation,Crusher Fines,0.01079857,None,None,City & County of Denver,None,2016, ,None,WLKTRL,WLK-HARD,73824,105932
Washington Park,711,None,None,1,Park Circulation,Crusher Fines,0.00515145,None,None,City & County of Denver,None,2016, ,None,WLKTRL,WLK-HARD,73801,105176
Washington Park,711,None,None,1,Park Circulation,Crusher Fines,0.01012214,None,None,City & County of Denver,None,2016, ,None,WLKTRL,WLK-HARD,73990,109591
Washington Park,711,None,None,1,Park Circulation,Crusher Fines,0.01659406,None,None,City & County of Denver,None,2016, ,None,WLKTRL,WLK-HARD,73951,108874
Cheesman Park,312,None,None,1,Park Circulation,Asphalt,0.00540845,5.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70191,108441
Cheesman Park,312,None,None,1,Park Circulation,Asphalt,0.01165469,5.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70192,108442
Cheesman Park,312,None,None,1,Park Circulation,Asphalt,0.00627416,5.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70067,105437
Garland Park,728,None,None,1,Park Circulation,Concrete,0.0704347,10.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70009,103889
Garland Park,728,None,None,1,Park Circulation,Concrete,0.08987651,10.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70010,103890
Garland Park,728,None,None,1,Park Circulation,Concrete,0.10902378,8.0,None,City & County of Denver,None,2012, ,None,WLKTRL,WLK-HARD,70193,108443
Garland Park,728,None,None,1,Park Circulation,Concrete,0.04301578,8.0,None,City & County of Denver,None,2012, ,None,WLKTRL,WLK-HARD,70036,104651
Garland Park,728,None,None,1,Park Circulation,Concrete,0.07235071,8.0,None,City & County of Denver,None,2012, ,None,WLKTRL,WLK-HARD,70228,109113
Garland Park,728,None,None,1,Park Circulation,Concrete,0.0649125,10.0,None,City & County of Denver,None,2012, ,None,WLKTRL,WLK-HARD,70094,106201
Garland Park,728,None,None,1,Park Circulation,Concrete,0.00401051,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70095,106202
Garland,728,None,None,1,Park Circulation,Concrete,0.01132393,8.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76477,114964
Garland,728,None,None,1,Park Circulation,Concrete,0.01646339,5.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76478,114965
Garland,728,None,None,1,Park Circulation,Concrete,0.00776521,6.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,76479,114966
Broadway Triangles,385,None,None,1,Right of Way Walk,Concrete,0.05038128,6.0,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-ROW,76484,114900
Maestas,311,None,None,1,Right of Way Walk,Concrete,0.04311678,None,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-ROW,76485,115006
38th & Holly,None,None,None,1,Right of Way Walk,Concrete,0.07979449,5.0,None,City & County of Denver,None,None, ,PW Detention Facility,None,None,None,None
38th & Holly,None,None,None,1,Park Circulation,Concrete,0.4338166,8.0,None,City & County of Denver,None,None, ,PW Detention Facility,None,None,None,None
38th & Holly,None,None,None,1,Right of Way Walk,Concrete,0.11713892,5.0,None,City & County of Denver,None,None, ,PW Detention Facility,None,None,None,None
Weir Gulch Marina,917,Weir Gulch Trail,None,2,Minor,Concrete,0.14974869,None,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,74531,105252
Weir Gulch Marina,917,None,None,1,Park Circulation,Concrete,0.0493448,None,None,City & County of Denver,None,2014, ,None,WLKTRL,WLK-HARD,None,None
Weir Gulch (S),837,Weir Gulch Trail,None,2,Minor,Concrete,0.02674894,None,None,City & County of Denver,None,2013, ,None,WLKTRL,TRL-MNR,74062,105200
Weir Gulch,836,None,None,1,Right of Way Walk,Concrete,0.03353715,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,74423,108223
Weir Gulch,836,None,None,1,Right of Way Walk,Concrete,0.03181597,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,74425,108225
Weir Gulch,836,None,None,1,Park Circulation,Asphalt,0.08993813,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,74393,107495
Weir Gulch,836,Weir Gulch Trail,None,2,Minor,Asphalt,0.06974345,None,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,74477,109627
Weir Gulch,836,None,None,1,Park Circulation,Asphalt,0.02446714,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,74394,107496
Weir Gulch,836,None,None,1,Park Circulation,Concrete,0.05882693,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,74331,105983
Weir Gulch,836,None,None,1,Park Circulation,Concrete,0.02521113,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,74395,107497
Weir Gulch,836,Weir Gulch Trail,None,2,Minor,Asphalt,0.01917885,None,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,74453,108911
Weir Gulch,836,Weir Gulch Trail,None,2,Minor,Asphalt,0.05495816,None,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,74454,108912
Weir Gulch,836,Weir Gulch Trail,None,2,Minor,Asphalt,0.05794673,None,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,74288,105210
Weir Gulch,836,None,None,1,Right of Way Walk,Concrete,0.02709617,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,74364,106751
Weir Gulch,836,Weir Gulch Trail,None,2,Minor,Asphalt,0.06315211,None,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,74253,104431
Weir Gulch,836,None,None,1,Right of Way Walk,Concrete,0.01347461,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,74365,106752
Weir Gulch,836,Weir Gulch Trail,None,2,Minor,Asphalt,0.06854769,None,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,74396,107498
Weir Gulch,836,None,None,1,Right of Way Walk,Concrete,0.00956842,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,74254,104432
Weir Gulch,836,None,None,1,Right of Way Walk,Concrete,0.01862206,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,74255,104433
Weir Gulch,836,None,None,1,Park Circulation,Natural Surface,0.02821251,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,74478,109628
Green Valley Ranch East,550,None,None,1,Park Circulation,Concrete,0.00520659,12.0,None,City & County of Denver,None,2009, ,None,WLKTRL,WLK-HARD,75396,108341
Green Valley Ranch East,550,None,None,1,Park Circulation,Concrete,0.00920813,8.0,None,City & County of Denver,None,2009, ,None,WLKTRL,WLK-HARD,75278,105346
Green Valley Ranch East,550,None,None,1,Park Circulation,Concrete,0.00911111,8.0,None,City & County of Denver,None,2009, ,None,WLKTRL,WLK-HARD,75397,108342
Green Valley Ranch East,550,None,None,1,Park Circulation,Concrete,0.00471256,8.0,None,City & County of Denver,None,2009, ,None,WLKTRL,WLK-HARD,75432,109011
Green Valley Ranch East,550,None,None,1,Park Circulation,Concrete,0.01392048,10.0,None,City & County of Denver,None,2009, ,None,WLKTRL,WLK-HARD,75398,108343
Green Valley Ranch East,550,None,None,1,Park Circulation,Concrete,0.00887319,8.0,None,City & County of Denver,None,2009, ,None,WLKTRL,WLK-HARD,75333,106875
Green Valley Ranch East,550,None,None,1,Park Circulation,Concrete,0.00671867,8.0,None,City & County of Denver,None,2009, ,None,WLKTRL,WLK-HARD,75363,107635
